year,month,county,property_sum,violent_sum,unemp. rate,property_sum_lag9,violent_sum_lag9,unemp. rate_lag9
2018,february,sutter county,5,0,10.2%,166,19,7.7%
2018,february,sutter county,54,4,10.2%,2,0,8.8%
2018,february,sutter county,0,0,10.2%,40,9,8.8%
2018,february,sutter county,158,23,10.2%,0,0,8.8%
2018,march,sutter county,9,0,10.2%,202,29,8.8%
2018,march,sutter county,47,4,10.2%,2,0,10.0%
2018,march,sutter county,0,0,10.2%,35,11,10.0%
2018,march,sutter county,140,32,10.2%,0,0,10.0%
2018,april,sutter county,7,0,8.7%,185,23,10.0%
2018,april,sutter county,37,5,8.7%,5,0,10.2%
2018,april,sutter county,0,0,8.7%,54,4,10.2%
2018,april,sutter county,154,26,8.7%,0,0,10.2%
2018,may,sutter county,2,0,7.1%,158,23,10.2%
2018,may,sutter county,45,7,7.1%,9,0,10.2%
2018,may,sutter county,0,0,7.1%,47,4,10.2%
2018,may,sutter county,137,16,7.1%,0,0,10.2%
2018,june,sutter county,7,0,7.4%,140,32,10.2%
2018,june,sutter county,45,0,7.4%,7,0,8.7%
2018,june,sutter county,0,0,7.4%,37,5,8.7%
2018,june,sutter county,161,10,7.4%,0,0,8.7%
2018,july,sutter county,5,0,6.9%,154,26,8.7%
2018,july,sutter county,50,4,6.9%,2,0,7.1%
2018,july,sutter county,0,0,6.9%,45,7,7.1%
2018,july,sutter county,133,26,6.9%,0,0,7.1%
2018,august,sutter county,3,0,6.1%,137,16,7.1%
2018,august,sutter county,54,9,6.1%,7,0,7.4%
2018,august,sutter county,0,0,6.1%,45,0,7.4%
2018,august,sutter county,178,29,6.1%,0,0,7.4%
2018,september,sutter county,8,0,5.7%,161,10,7.4%
2018,september,sutter county,62,11,5.7%,5,0,6.9%
2018,september,sutter county,0,0,5.7%,50,4,6.9%
2018,september,sutter county,138,18,5.7%,0,0,6.9%
2018,october,sutter county,2,0,6.1%,133,26,6.9%
2018,october,sutter county,55,4,6.1%,3,0,6.1%
2018,october,sutter county,0,0,6.1%,54,9,6.1%
2018,october,sutter county,170,27,6.1%,0,0,6.1%
2018,november,sutter county,5,0,7.1%,178,29,6.1%
2018,november,sutter county,53,2,7.1%,8,0,5.7%
2018,november,sutter county,0,0,7.1%,62,11,5.7%
2018,november,sutter county,135,23,7.1%,0,0,5.7%
2018,december,sutter county,3,0,8.7%,138,18,5.7%
2018,december,sutter county,54,3,8.7%,2,0,6.1%
2018,december,sutter county,0,0,8.7%,55,4,6.1%
2018,december,sutter county,157,11,8.7%,0,0,6.1%
2019,january,sutter county,2,0,10.3%,170,27,6.1%
2019,january,sutter county,48,6,10.3%,5,0,7.1%
2019,january,sutter county,1,0,10.3%,53,2,7.1%
2019,january,sutter county,125,24,10.3%,0,0,7.1%
2019,february,sutter county,2,0,10.0%,135,23,7.1%
2019,february,sutter county,36,3,10.0%,3,0,8.7%
2019,february,sutter county,0,0,10.0%,54,3,8.7%
2019,february,sutter county,132,11,10.0%,0,0,8.7%
2019,march,sutter county,16,0,10.2%,157,11,8.7%
2019,march,sutter county,55,5,10.2%,2,0,10.3%
2019,march,sutter county,0,0,10.2%,48,6,10.3%
2019,march,sutter county,192,12,10.2%,1,0,10.3%
2019,april,sutter county,3,0,8.6%,125,24,10.3%
2019,april,sutter county,56,5,8.6%,2,0,10.0%
2019,april,sutter county,0,0,8.6%,36,3,10.0%
2019,april,sutter county,163,13,8.6%,0,0,10.0%
2019,may,sutter county,1,0,6.9%,132,11,10.0%
2019,may,sutter county,50,5,6.9%,16,0,10.2%
2019,may,sutter county,0,0,6.9%,55,5,10.2%
2019,may,sutter county,152,18,6.9%,0,0,10.2%
2019,june,sutter county,1,0,7.2%,192,12,10.2%
2019,june,sutter county,46,10,7.2%,3,0,8.6%
2019,june,sutter county,0,0,7.2%,56,5,8.6%
2019,june,sutter county,158,21,7.2%,0,0,8.6%
2019,july,sutter county,11,0,7.0%,163,13,8.6%
2019,july,sutter county,52,8,7.0%,1,0,6.9%
2019,july,sutter county,0,0,7.0%,50,5,6.9%
2019,july,sutter county,149,15,7.0%,0,0,6.9%
2019,august,sutter county,1,0,6.0%,152,18,6.9%
2019,august,sutter county,31,9,6.0%,1,0,7.2%
2019,august,sutter county,0,0,6.0%,46,10,7.2%
2019,august,sutter county,128,27,6.0%,0,0,7.2%
2019,september,sutter county,2,0,5.4%,158,21,7.2%
2019,september,sutter county,44,7,5.4%,11,0,7.0%
2019,september,sutter county,0,0,5.4%,52,8,7.0%
2019,september,sutter county,143,21,5.4%,0,0,7.0%
2019,october,sutter county,2,0,5.6%,149,15,7.0%
2019,october,sutter county,55,10,5.6%,1,0,6.0%
2019,october,sutter county,0,0,5.6%,31,9,6.0%
2019,october,sutter county,140,31,5.6%,0,0,6.0%
2019,november,sutter county,0,0,6.5%,128,27,6.0%
2019,november,sutter county,52,6,6.5%,2,0,5.4%
2019,november,sutter county,0,0,6.5%,44,7,5.4%
2019,november,sutter county,138,29,6.5%,0,0,5.4%
2019,december,sutter county,6,0,7.9%,143,21,5.4%
2019,december,sutter county,51,3,7.9%,2,0,5.6%
2019,december,sutter county,0,0,7.9%,55,10,5.6%
2019,december,sutter county,203,19,7.9%,0,0,5.6%
2020,january,sutter county,2,0,9.4%,140,31,5.6%
2020,january,sutter county,35,3,9.4%,0,0,6.5%
2020,january,sutter county,0,0,9.4%,52,6,6.5%
2020,january,sutter county,175,27,9.4%,0,0,6.5%
2020,february,sutter county,2,0,9.2%,138,29,6.5%
2020,february,sutter county,29,9,9.2%,6,0,7.9%
2020,february,sutter county,0,0,9.2%,51,3,7.9%
2020,february,sutter county,169,13,9.2%,0,0,7.9%
2020,march,sutter county,2,0,13.0%,203,19,7.9%
2020,march,sutter county,50,2,13.0%,2,0,9.4%
2020,march,sutter county,0,0,13.0%,35,3,9.4%
2020,march,sutter county,156,12,13.0%,0,0,9.4%
2020,april,sutter county,2,0,18.4%,175,27,9.4%
2020,april,sutter county,45,6,18.4%,2,0,9.2%
2020,april,sutter county,0,0,18.4%,29,9,9.2%
2020,april,sutter county,174,12,18.4%,0,0,9.2%
2020,may,sutter county,9,0,15.4%,169,13,9.2%
2020,may,sutter county,58,3,15.4%,2,0,13.0%
2020,may,sutter county,0,0,15.4%,50,2,13.0%
2020,may,sutter county,161,29,15.4%,0,0,13.0%
2020,june,sutter county,7,0,13.0%,156,12,13.0%
2020,june,sutter county,46,9,13.0%,2,0,18.4%
2020,june,sutter county,0,0,13.0%,45,6,18.4%
2020,june,sutter county,170,27,13.0%,0,0,18.4%
2020,july,sutter county,9,0,12.1%,174,12,18.4%
2020,july,sutter county,41,3,12.1%,9,0,15.4%
2020,july,sutter county,0,0,12.1%,58,3,15.4%
2020,july,sutter county,147,24,12.1%,0,0,15.4%
2020,august,sutter county,8,0,9.9%,161,29,15.4%
2020,august,sutter county,19,8,9.9%,7,0,13.0%
2020,august,sutter county,0,0,9.9%,46,9,13.0%
2020,august,sutter county,140,25,9.9%,0,0,13.0%
2020,september,sutter county,0,0,9.6%,170,27,13.0%
2020,september,sutter county,56,6,9.6%,9,0,12.1%
2020,september,sutter county,0,0,9.6%,41,3,12.1%
2020,september,sutter county,146,13,9.6%,0,0,12.1%
2020,october,sutter county,3,0,8.8%,147,24,12.1%
2020,october,sutter county,40,8,8.8%,8,0,9.9%
2020,october,sutter county,0,0,8.8%,19,8,9.9%
2020,october,sutter county,138,17,8.8%,0,0,9.9%
2020,november,sutter county,1,0,9.5%,140,25,9.9%
2020,november,sutter county,47,3,9.5%,0,0,9.6%
2020,november,sutter county,0,0,9.5%,56,6,9.6%
2020,november,sutter county,115,20,9.5%,0,0,9.6%
2020,december,sutter county,0,0,10.5%,146,13,9.6%
2020,december,sutter county,64,9,10.5%,3,0,8.8%
2020,december,sutter county,0,0,10.5%,40,8,8.8%
2020,december,sutter county,159,23,10.5%,0,0,8.8%
2021,january,sutter county,0,0,11.4%,138,17,8.8%
2021,january,sutter county,67,6,11.4%,1,0,9.5%
2021,january,sutter county,0,0,11.4%,47,3,9.5%
2021,january,sutter county,185,26,11.4%,0,0,9.5%
2021,february,sutter county,0,0,11.8%,115,20,9.5%
2021,february,sutter county,56,5,11.8%,0,0,10.5%
2021,february,sutter county,0,0,11.8%,64,9,10.5%
2021,february,sutter county,138,26,11.8%,0,0,10.5%
2021,march,sutter county,4,0,11.5%,159,23,10.5%
2021,march,sutter county,20,7,11.5%,0,0,11.4%
2021,march,sutter county,0,0,11.5%,67,6,11.4%
2021,march,sutter county,118,36,11.5%,0,0,11.4%
2021,april,sutter county,0,0,10.6%,185,26,11.4%
2021,april,sutter county,34,5,10.6%,0,0,11.8%
2021,april,sutter county,0,0,10.6%,56,5,11.8%
2021,april,sutter county,98,22,10.6%,0,0,11.8%
2021,may,sutter county,4,0,9.5%,138,26,11.8%
2021,may,sutter county,59,2,9.5%,4,0,11.5%
2021,may,sutter county,0,0,9.5%,20,7,11.5%
2021,may,sutter county,136,27,9.5%,0,0,11.5%
2021,june,sutter county,0,0,10.2%,118,36,11.5%
2021,june,sutter county,46,6,10.2%,0,0,10.6%
2021,june,sutter county,0,0,10.2%,34,5,10.6%
2021,june,sutter county,132,21,10.2%,0,0,10.6%
2021,july,sutter county,0,0,9.1%,98,22,10.6%
2021,july,sutter county,66,15,9.1%,4,0,9.5%
2021,july,sutter county,0,0,9.1%,59,2,9.5%
2021,july,sutter county,135,25,9.1%,0,0,9.5%
2021,august,sutter county,0,0,8.3%,136,27,9.5%
2021,august,sutter county,50,16,8.3%,0,0,10.2%
2021,august,sutter county,0,0,8.3%,46,6,10.2%
2021,august,sutter county,147,39,8.3%,0,0,10.2%
2021,september,sutter county,0,0,7.1%,132,21,10.2%
2021,september,sutter county,54,11,7.1%,0,0,9.1%
2021,september,sutter county,0,0,7.1%,66,15,9.1%
2021,september,sutter county,142,26,7.1%,0,0,9.1%
2021,october,sutter county,12,0,6.9%,135,25,9.1%
2021,october,sutter county,40,7,6.9%,0,0,8.3%
2021,october,sutter county,0,0,6.9%,50,16,8.3%
2021,october,sutter county,140,31,6.9%,0,0,8.3%
2021,november,sutter county,36,0,7.2%,147,39,8.3%
2021,november,sutter county,39,6,7.2%,0,0,7.1%
2021,november,sutter county,0,0,7.2%,54,11,7.1%
2021,november,sutter county,151,16,7.2%,0,0,7.1%
2021,december,sutter county,34,6,7.6%,142,26,7.1%
2021,december,sutter county,42,0,7.6%,12,0,6.9%
2021,december,sutter county,0,0,7.6%,40,7,6.9%
2021,december,sutter county,170,27,7.6%,0,0,6.9%
2022,january,sutter county,28,0,9.3%,140,31,6.9%
2022,january,sutter county,34,4,9.3%,36,0,7.2%
2022,january,sutter county,0,0,9.3%,39,6,7.2%
2022,january,sutter county,158,34,9.3%,0,0,7.2%
2022,february,sutter county,25,0,8.8%,151,16,7.2%
2022,february,sutter county,53,2,8.8%,34,6,7.6%
2022,february,sutter county,0,0,8.8%,42,0,7.6%
2022,february,sutter county,143,22,8.8%,0,0,7.6%
2022,march,sutter county,2,0,8.0%,170,27,7.6%
2022,march,sutter county,42,9,8.0%,28,0,9.3%
2022,march,sutter county,0,0,8.0%,34,4,9.3%
2022,march,sutter county,146,52,8.0%,0,0,9.3%
2022,april,sutter county,35,1,7.2%,158,34,9.3%
2022,april,sutter county,52,7,7.2%,25,0,8.8%
2022,april,sutter county,0,0,7.2%,53,2,8.8%
2022,april,sutter county,184,30,7.2%,0,0,8.8%
2022,may,sutter county,30,1,6.2%,143,22,8.8%
2022,may,sutter county,45,13,6.2%,2,0,8.0%
2022,may,sutter county,0,0,6.2%,42,9,8.0%
2022,may,sutter county,134,33,6.2%,0,0,8.0%
2022,june,sutter county,35,0,6.5%,146,52,8.0%
2022,june,sutter county,49,6,6.5%,35,1,7.2%
2022,june,sutter county,0,0,6.5%,52,7,7.2%
2022,june,sutter county,124,45,6.5%,0,0,7.2%
2022,july,sutter county,26,1,6.0%,184,30,7.2%
2022,july,sutter county,51,9,6.0%,30,1,6.2%
2022,july,sutter county,0,0,6.0%,45,13,6.2%
2022,july,sutter county,109,37,6.0%,0,0,6.2%
2022,august,sutter county,37,0,5.8%,134,33,6.2%
2022,august,sutter county,36,8,5.8%,35,0,6.5%
2022,august,sutter county,1,0,5.8%,49,6,6.5%
2022,august,sutter county,100,22,5.8%,0,0,6.5%
2022,september,sutter county,22,0,5.4%,124,45,6.5%
2022,september,sutter county,32,7,5.4%,26,1,6.0%
2022,september,sutter county,0,0,5.4%,51,9,6.0%
2022,september,sutter county,84,15,5.4%,0,0,6.0%
2022,october,sutter county,21,0,5.9%,109,37,6.0%
2022,october,sutter county,44,8,5.9%,37,0,5.8%
2022,october,sutter county,0,0,5.9%,36,8,5.8%
2022,october,sutter county,123,36,5.9%,1,0,5.8%
2022,november,sutter county,20,0,7.1%,100,22,5.8%
2022,november,sutter county,27,9,7.1%,22,0,5.4%
2022,november,sutter county,0,0,7.1%,32,7,5.4%
2022,november,sutter county,131,25,7.1%,0,0,5.4%
2022,december,sutter county,24,0,7.7%,84,15,5.4%
2022,december,sutter county,26,12,7.7%,21,0,5.9%
2022,december,sutter county,0,0,7.7%,44,8,5.9%
2022,december,sutter county,129,28,7.7%,0,0,5.9%
2023,january,sutter county,17,0,9.6%,123,36,5.9%
2023,january,sutter county,38,9,9.6%,20,0,7.1%
2023,january,sutter county,102,15,9.6%,27,9,7.1%
2023,february,sutter county,16,0,9.8%,0,0,7.1%
2023,february,sutter county,38,12,9.8%,131,25,7.1%
2023,february,sutter county,109,19,9.8%,24,0,7.7%
2023,march,sutter county,23,0,10.0%,26,12,7.7%
2023,march,sutter county,33,16,10.0%,0,0,7.7%
2023,march,sutter county,128,30,10.0%,129,28,7.7%
2023,april,sutter county,16,0,8.4%,17,0,9.6%
2023,april,sutter county,37,9,8.4%,38,9,9.6%
2023,april,sutter county,0,0,8.4%,102,15,9.6%
2023,april,sutter county,105,26,8.4%,16,0,9.8%
2023,may,sutter county,28,0,8.0%,38,12,9.8%
2023,may,sutter county,41,7,8.0%,109,19,9.8%
2023,may,sutter county,121,41,8.0%,23,0,10.0%
2023,june,sutter county,30,0,7.8%,33,16,10.0%
2023,june,sutter county,30,10,7.8%,128,30,10.0%
2023,june,sutter county,0,0,7.8%,16,0,8.4%
2023,june,sutter county,164,26,7.8%,37,9,8.4%
2023,july,sutter county,21,0,7.3%,0,0,8.4%
2023,july,sutter county,23,11,7.3%,105,26,8.4%
2023,july,sutter county,111,33,7.3%,28,0,8.0%
2023,august,sutter county,36,0,6.9%,41,7,8.0%
2023,august,sutter county,27,14,6.9%,121,41,8.0%
2023,august,sutter county,114,26,6.9%,30,0,7.8%
2023,september,sutter county,35,0,6.3%,30,10,7.8%
2023,september,sutter county,30,11,6.3%,0,0,7.8%
2023,september,sutter county,85,22,6.3%,164,26,7.8%
2023,october,sutter county,18,0,6.8%,21,0,7.3%
2023,october,sutter county,34,11,6.8%,23,11,7.3%
2023,october,sutter county,113,23,6.8%,111,33,7.3%
2023,november,sutter county,18,0,7.4%,36,0,6.9%
2023,november,sutter county,34,4,7.4%,27,14,6.9%
2023,november,sutter county,111,26,7.4%,114,26,6.9%
2023,december,sutter county,20,0,8.8%,35,0,6.3%
2023,december,sutter county,30,12,8.8%,30,11,6.3%
2023,december,sutter county,1,0,8.8%,85,22,6.3%
2023,december,sutter county,98,14,8.8%,18,0,6.8%
2024,january,sutter county,20,0,10.0%,34,11,6.8%
2024,january,sutter county,49,18,10.0%,113,23,6.8%
2024,january,sutter county,103,19,10.0%,18,0,7.4%
2024,february,sutter county,8,0,10.5%,34,4,7.4%
2024,february,sutter county,43,8,10.5%,111,26,7.4%
2024,february,sutter county,104,20,10.5%,20,0,8.8%
2024,march,sutter county,18,0,10.1%,30,12,8.8%
2024,march,sutter county,27,10,10.1%,1,0,8.8%
2024,march,sutter county,87,24,10.1%,98,14,8.8%
2024,april,sutter county,12,0,8.9%,20,0,10.0%
2024,april,sutter county,26,13,8.9%,49,18,10.0%
2024,april,sutter county,78,30,8.9%,103,19,10.0%
2024,may,sutter county,15,0,8.3%,8,0,10.5%
2024,may,sutter county,19,10,8.3%,43,8,10.5%
2024,may,sutter county,70,29,8.3%,104,20,10.5%
2024,june,sutter county,12,0,8.6%,18,0,10.1%
2024,june,sutter county,27,7,8.6%,27,10,10.1%
2024,june,sutter county,40,27,8.6%,87,24,10.1%
2024,july,sutter county,25,0,8.5%,12,0,8.9%
2024,july,sutter county,23,11,8.5%,26,13,8.9%
2024,july,sutter county,72,22,8.5%,78,30,8.9%
2024,august,sutter county,15,0,7.7%,15,0,8.3%
2024,august,sutter county,39,7,7.7%,19,10,8.3%
2024,august,sutter county,1,0,7.7%,70,29,8.3%
2024,august,sutter county,115,28,7.7%,12,0,8.6%
2024,september,sutter county,27,0,6.8%,27,7,8.6%
2024,september,sutter county,27,11,6.8%,40,27,8.6%
2024,september,sutter county,97,26,6.8%,25,0,8.5%
2024,october,sutter county,2,0,7.0%,23,11,8.5%
2024,october,sutter county,54,5,7.0%,72,22,8.5%
2024,october,sutter county,123,24,7.0%,15,0,7.7%
2024,november,sutter county,19,0,7.9%,39,7,7.7%
2024,november,sutter county,22,8,7.9%,1,0,7.7%
2024,november,sutter county,128,17,7.9%,115,28,7.7%
2024,december,sutter county,15,0,8.9%,27,0,6.8%
2024,december,sutter county,27,8,8.9%,27,11,6.8%
2024,december,sutter county,114,17,8.9%,97,26,6.8%
2010,january,tehama county,8,0,16.8%,,,
2010,january,tehama county,20,10,16.8%,,,
2010,january,tehama county,83,13,16.8%,,,
2010,january,tehama county,16,13,16.8%,,,
2010,january,tehama county,0,0,16.8%,,,
2010,february,tehama county,5,0,17.2%,,,
2010,february,tehama county,33,4,17.2%,,,
2010,february,tehama county,54,7,17.2%,,,
2010,february,tehama county,13,7,17.2%,,,
2010,february,tehama county,0,0,17.2%,8,0,16.8%
2010,march,tehama county,6,0,17.6%,20,10,16.8%
2010,march,tehama county,16,4,17.6%,83,13,16.8%
2010,march,tehama county,67,8,17.6%,16,13,16.8%
2010,march,tehama county,32,22,17.6%,0,0,16.8%
2010,march,tehama county,0,0,17.6%,5,0,17.2%
2010,april,tehama county,16,0,16.0%,33,4,17.2%
2010,april,tehama county,18,1,16.0%,54,7,17.2%
2010,april,tehama county,88,13,16.0%,13,7,17.2%
2010,april,tehama county,22,10,16.0%,0,0,17.2%
2010,april,tehama county,0,0,16.0%,6,0,17.6%
2010,may,tehama county,8,0,14.9%,16,4,17.6%
2010,may,tehama county,24,1,14.9%,67,8,17.6%
2010,may,tehama county,73,14,14.9%,32,22,17.6%
2010,may,tehama county,16,17,14.9%,0,0,17.6%
2010,may,tehama county,0,0,14.9%,16,0,16.0%
2010,june,tehama county,8,0,14.7%,18,1,16.0%
2010,june,tehama county,18,3,14.7%,88,13,16.0%
2010,june,tehama county,65,9,14.7%,22,10,16.0%
2010,june,tehama county,18,15,14.7%,0,0,16.0%
2010,june,tehama county,0,0,14.7%,8,0,14.9%
2010,july,tehama county,5,0,16.2%,24,1,14.9%
2010,july,tehama county,34,6,16.2%,73,14,14.9%
2010,july,tehama county,85,18,16.2%,16,17,14.9%
2010,july,tehama county,30,28,16.2%,0,0,14.9%
2010,july,tehama county,0,0,16.2%,8,0,14.7%
2010,august,tehama county,6,0,15.3%,18,3,14.7%
2010,august,tehama county,31,4,15.3%,65,9,14.7%
2010,august,tehama county,86,17,15.3%,18,15,14.7%
2010,august,tehama county,28,13,15.3%,0,0,14.7%
2010,august,tehama county,0,0,15.3%,5,0,16.2%
2010,september,tehama county,4,0,14.4%,34,6,16.2%
2010,september,tehama county,43,3,14.4%,85,18,16.2%
2010,september,tehama county,84,12,14.4%,30,28,16.2%
2010,september,tehama county,27,16,14.4%,0,0,16.2%
2010,september,tehama county,0,0,14.4%,6,0,15.3%
2010,october,tehama county,4,0,13.7%,31,4,15.3%
2010,october,tehama county,28,2,13.7%,86,17,15.3%
2010,october,tehama county,69,10,13.7%,28,13,15.3%
2010,october,tehama county,28,16,13.7%,0,0,15.3%
2010,october,tehama county,0,0,13.7%,4,0,14.4%
2010,november,tehama county,13,0,14.7%,43,3,14.4%
2010,november,tehama county,22,3,14.7%,84,12,14.4%
2010,november,tehama county,77,8,14.7%,27,16,14.4%
2010,november,tehama county,23,10,14.7%,0,0,14.4%
2010,november,tehama county,0,0,14.7%,4,0,13.7%
2010,december,tehama county,15,0,15.2%,28,2,13.7%
2010,december,tehama county,27,5,15.2%,69,10,13.7%
2010,december,tehama county,69,13,15.2%,28,16,13.7%
2010,december,tehama county,25,14,15.2%,0,0,13.7%
2010,december,tehama county,0,0,15.2%,13,0,14.7%
2011,january,tehama county,8,0,16.1%,22,3,14.7%
2011,january,tehama county,29,3,16.1%,77,8,14.7%
2011,january,tehama county,75,7,16.1%,23,10,14.7%
2011,january,tehama county,40,15,16.1%,0,0,14.7%
2011,january,tehama county,0,0,16.1%,15,0,15.2%
2011,february,tehama county,6,0,15.9%,27,5,15.2%
2011,february,tehama county,25,5,15.9%,69,13,15.2%
2011,february,tehama county,50,9,15.9%,25,14,15.2%
2011,february,tehama county,19,11,15.9%,0,0,15.2%
2011,february,tehama county,0,0,15.9%,8,0,16.1%
2011,march,tehama county,0,0,16.1%,29,3,16.1%
2011,march,tehama county,25,3,16.1%,75,7,16.1%
2011,march,tehama county,63,15,16.1%,40,15,16.1%
2011,march,tehama county,34,15,16.1%,0,0,16.1%
2011,march,tehama county,0,0,16.1%,6,0,15.9%
2011,april,tehama county,1,0,15.5%,25,5,15.9%
2011,april,tehama county,30,4,15.5%,50,9,15.9%
2011,april,tehama county,54,7,15.5%,19,11,15.9%
2011,april,tehama county,18,7,15.5%,0,0,15.9%
2011,april,tehama county,0,0,15.5%,0,0,16.1%
2011,may,tehama county,3,0,14.8%,25,3,16.1%
2011,may,tehama county,30,8,14.8%,63,15,16.1%
2011,may,tehama county,52,7,14.8%,34,15,16.1%
2011,may,tehama county,26,19,14.8%,0,0,16.1%
2011,may,tehama county,0,0,14.8%,1,0,15.5%
2011,june,tehama county,5,0,15.5%,30,4,15.5%
2011,june,tehama county,28,4,15.5%,54,7,15.5%
2011,june,tehama county,55,12,15.5%,18,7,15.5%
2011,june,tehama county,20,19,15.5%,0,0,15.5%
2011,june,tehama county,0,0,15.5%,3,0,14.8%
2011,july,tehama county,6,0,15.9%,30,8,14.8%
2011,july,tehama county,23,5,15.9%,52,7,14.8%
2011,july,tehama county,52,9,15.9%,26,19,14.8%
2011,july,tehama county,27,19,15.9%,0,0,14.8%
2011,july,tehama county,0,0,15.9%,5,0,15.5%
2011,august,tehama county,7,0,15.6%,28,4,15.5%
